frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
73,30.303,2,145,"[-31.6642, 234.775, 1731.09]","[-64.3296, 34.7635, 1683.0]","[-197.311, 45.9853, 1582.35]","[-262.176, -194.939, 1475.56]","[-226.354, -435.66, 1305.73]","[71.9644, -10.385, 1777.44]","[150.805, -268.464, 1748.66]","[233.385, -504.283, 1588.54]","[-80.7313, -216.566, 1619.8]","[-75.9587, -388.235, 1560.71]","[-170.756, -417.85, 1508.4]","[-173.056, -710.497, 1229.35]","[-173.312, -1087.23, 1227.57]","[23.2978, -443.799, 1567.9]","[25.4373, -846.033, 1567.27]","[25.4373, -1225.68, 1567.27]","[-232.324, -395.54, 1334.04]","[219.622, -464.979, 1615.22]","[-59.1935, 113.47, 1702.8]","[0, 0, 0]"
73,30.303,2,252,"[811.528, 133.262, 2219.82]","[850.747, -40.6106, 2163.02]","[790.143, -83.3148, 2314.27]","[812.777, -344.995, 2252.84]","[725.058, -617.347, 2168.88]","[929.477, -37.0878, 2023.39]","[986.779, -284.677, 1930.66]","[956.099, -547.053, 1787.13]","[851.778, -284.547, 2111.69]","[859.028, -470.666, 2069.58]","[775.018, -567.749, 2077.16]","[773.532, -976.36, 2084.95]","[773.532, -1353.43, 2084.95]","[938.074, -541.29, 1997.96]","[843.802, -728.707, 1665.12]","[847.683, -1076.93, 1646.52]","[739.668, -571.953, 2182.87]","[961.238, -503.343, 1811.05]","[850.416, 38.4872, 2179.67]","[0, 0, 0]"
74,30.303,2,145,"[-28.6892, 235.955, 1729.42]","[-61.7318, 35.2705, 1682.13]","[-195.863, 46.641, 1582.64]","[-260.007, -193.256, 1472.11]","[-223.172, -433.378, 1301.61]","[75.3552, -10.2859, 1774.85]","[157.278, -268.158, 1748.63]","[248.506, -501.711, 1589.94]","[-78.1549, -215.831, 1618.93]","[-73.6072, -387.551, 1559.36]","[-168.707, -417.778, 1507.68]","[-172.697, -703.671, 1221.27]","[-173.027, -1075.9, 1214.6]","[26.5703, -440.265, 1566.62]","[28.0696, -841.581, 1565.69]","[28.0696, -1221.53, 1565.69]","[-229.311, -393.358, 1330.03]","[233.302, -462.785, 1616.39]","[-56.5806, 114.034, 1701.95]","[0, 0, 0]"
74,30.303,2,252,"[811.518, 132.898, 2219.43]","[850.814, -40.9627, 2164.92]","[793.696, -82.8721, 2316.37]","[795.511, -347.506, 2267.6]","[720.139, -620.634, 2165.97]","[940.153, -37.5404, 2028.91]","[995.471, -285.862, 1937.88]","[963.217, -543.31, 1782.05]","[852.051, -285.162, 2120.13]","[858.896, -472.922, 2079.82]","[774.371, -577.405, 2089.02]","[772.694, -984.123, 2094.72]","[772.694, -1361.15, 2094.72]","[941.101, -545.143, 2006.61]","[858.956, -683.832, 1644.46]","[867.868, -1031.52, 1631.7]","[732.678, -575.107, 2182.91]","[968.604, -500.41, 1808.02]","[850.412, 38.5438, 2179.49]","[0, 0, 0]"
75,29.4118,2,145,"[-26.9283, 236.692, 1725.61]","[-59.4196, 36.1194, 1680.67]","[-195.022, 47.2849, 1582.75]","[-258.135, -191.949, 1469.13]","[-220.847, -431.464, 1297.76]","[77.8082, -9.47603, 1773.19]","[162.348, -267.134, 1748.49]","[259.552, -498.207, 1589.52]","[-75.63, -214.736, 1617.78]","[-71.2153, -385.91, 1557.19]","[-166.227, -417.786, 1506.42]","[-173.086, -676.383, 1196.87]","[-173.671, -1033.85, 1177.4]","[29.5802, -435.82, 1564.44]","[31.0205, -836.998, 1562.84]","[31.0205, -1217.24, 1562.84]","[-227.061, -391.545, 1326.32]","[243.351, -459.695, 1616.01]","[-54.3248, 114.967, 1700.44]","[0, 0, 0]"
75,29.4118,2,252,"[813.0, 132.908, 2219.76]","[850.859, -41.218, 2166.58]","[796.875, -80.8997, 2319.99]","[774.908, -344.45, 2279.23]","[715.314, -616.432, 2163.44]","[953.056, -38.1889, 2037.07]","[1004.91, -285.264, 1945.26]","[968.762, -534.891, 1778.18]","[852.215, -285.07, 2127.06]","[858.673, -474.336, 2086.86]","[773.072, -583.786, 2097.55]","[771.517, -987.412, 2100.88]","[771.517, -1364.41, 2100.88]","[943.26, -548.099, 2011.87]","[860.423, -643.005, 1632.76]","[857.727, -996.002, 1628.24]","[725.226, -571.099, 2182.74]","[974.792, -493.292, 1806.02]","[850.414, 38.5681, 2179.5]","[0, 0, 0]"
76,31.25,2,145,"[-25.6488, 237.378, 1720.35]","[-56.8812, 37.1096, 1678.58]","[-193.868, 47.7177, 1582.33]","[-256.438, -191.362, 1467.4]","[-217.866, -428.58, 1293.01]","[81.9803, -7.23135, 1770.0]","[168.101, -264.905, 1748.02]","[268.647, -493.127, 1586.77]","[-73.1128, -213.689, 1616.69]","[-68.6838, -386.024, 1554.36]","[-163.335, -417.619, 1505.19]","[-161.614, -822.068, 1504.47]","[-161.614, -1202.61, 1504.47]","[31.9259, -432.945, 1561.68]","[32.9232, -836.064, 1559.78]","[32.9232, -1216.61, 1559.78]","[-224.295, -389.044, 1322.07]","[251.888, -455.09, 1613.64]","[-51.7698, 116.091, 1698.07]","[0, 0, 0]"
76,31.25,2,252,"[817.06, 134.708, 2221.04]","[850.917, -41.387, 2167.85]","[797.504, -79.9153, 2321.78]","[760.648, -340.652, 2282.43]","[704.674, -611.891, 2158.35]","[965.985, -38.5141, 2046.77]","[1014.78, -283.186, 1952.84]","[971.301, -528.254, 1778.73]","[852.401, -284.641, 2132.19]","[858.544, -475.153, 2090.98]","[772.195, -586.582, 2105.05]","[771.425, -987.482, 2108.23]","[771.425, -1364.45, 2108.23]","[945.737, -549.496, 2015.79]","[831.838, -584.907, 1635.41]","[805.094, -923.193, 1642.11]","[713.997, -566.683, 2179.03]","[978.552, -487.41, 1807.75]","[850.428, 38.5752, 2179.56]","[0, 0, 0]"
77,30.303,2,145,"[-24.2152, 238.323, 1712.99]","[-53.3776, 38.0994, 1675.76]","[-191.951, 47.9019, 1581.51]","[-254.74, -191.4, 1466.87]","[-214.237, -425.152, 1288.11]","[87.9172, -4.63564, 1764.1]","[175.556, -262.2, 1745.85]","[272.891, -488.381, 1579.68]","[-69.2648, -212.961, 1615.63]","[-64.7162, -387.127, 1551.43]","[-158.867, -417.257, 1504.16]","[-155.856, -821.861, 1503.64]","[-155.856, -1202.7, 1503.64]","[35.344, -430.962, 1558.44]","[37.4095, -835.069, 1556.32]","[37.4095, -1215.91, 1556.32]","[-220.988, -386.194, 1317.9]","[256.669, -450.684, 1607.38]","[-48.3672, 117.28, 1694.73]","[0, 0, 0]"
77,30.303,2,252,"[823.445, 137.294, 2222.62]","[850.996, -41.4858, 2168.69]","[796.277, -79.4091, 2322.19]","[751.349, -335.955, 2278.28]","[692.858, -608.761, 2153.1]","[976.365, -40.0924, 2056.79]","[1019.09, -281.732, 1959.41]","[972.097, -525.781, 1781.17]","[852.641, -284.08, 2135.54]","[858.526, -475.599, 2093.07]","[772.486, -587.169, 2108.95]","[772.861, -986.881, 2109.57]","[772.861, -1363.83, 2109.57]","[946.772, -549.528, 2018.61]","[865.216, -623.18, 1637.25]","[896.889, -1046.98, 1640.63]","[702.608, -563.294, 2173.96]","[979.931, -485.105, 1810.88]","[850.451, 38.5746, 2179.62]","[0, 0, 0]"
78,30.303,2,145,"[-21.462, 239.359, 1704.32]","[-48.5422, 39.0506, 1672.45]","[-189.132, 48.054, 1580.9]","[-252.942, -191.201, 1467.31]","[-212.222, -422.723, 1285.42]","[96.8994, -2.45171, 1752.08]","[183.313, -260.395, 1737.31]","[274.019, -484.606, 1564.7]","[-64.0285, -212.557, 1614.56]","[-59.7733, -388.591, 1548.51]","[-154.715, -415.701, 1504.97]","[-152.227, -819.635, 1505.99]","[-152.227, -1200.77, 1505.99]","[39.2612, -431.024, 1555.48]","[41.6737, -837.01, 1553.74]","[41.6737, -1218.15, 1553.74]","[-219.008, -384.137, 1315.74]","[258.904, -447.235, 1593.47]","[-43.6543, 118.466, 1690.72]","[0, 0, 0]"
78,30.303,2,252,"[831.123, 139.793, 2224.07]","[851.216, -41.5372, 2169.18]","[791.452, -78.2787, 2321.34]","[745.959, -331.282, 2268.18]","[685.753, -606.418, 2145.54]","[982.848, -40.7583, 2063.29]","[1021.22, -281.271, 1965.68]","[972.177, -524.872, 1785.09]","[853.016, -283.51, 2137.5]","[858.65, -475.828, 2093.92]","[773.028, -587.019, 2109.11]","[773.51, -986.773, 2107.33]","[773.51, -1363.71, 2107.33]","[947.035, -548.857, 2020.42]","[898.862, -658.189, 1641.91]","[924.296, -1066.48, 1646.5]","[695.789, -560.564, 2165.98]","[980.351, -484.27, 1815.19]","[850.618, 38.5711, 2179.67]","[0, 0, 0]"
79,30.303,2,145,"[-16.97, 240.253, 1695.21]","[-42.966, 39.9612, 1668.73]","[-186.974, 48.7587, 1581.56]","[-251.245, -190.2, 1468.82]","[-212.348, -421.545, 1286.01]","[105.719, -2.05586, 1737.09]","[189.15, -260.249, 1719.37]","[275.069, -484.355, 1543.78]","[-58.4167, -212.434, 1613.45]","[-54.608, -390.315, 1546.25]","[-150.758, -413.759, 1506.16]","[-148.518, -817.873, 1507.21]","[-148.518, -1199.31, 1507.21]","[43.5565, -431.99, 1553.87]","[-3.69138, -763.5, 1373.88]","[47.5161, -1162.47, 1344.95]","[-218.83, -382.987, 1316.48]","[260.751, -447.001, 1573.05]","[-38.089, 119.628, 1686.18]","[0, 0, 0]"
79,30.303,2,252,"[838.029, 141.68, 2225.18]","[851.665, -41.5717, 2169.5]","[775.523, -78.1718, 2312.66]","[741.487, -330.484, 2255.46]","[681.1, -605.967, 2129.49]","[986.771, -40.4058, 2066.98]","[1022.4, -280.655, 1971.24]","[971.733, -526.356, 1791.12]","[853.838, -283.028, 2138.79]","[858.944, -475.899, 2094.18]","[773.596, -586.525, 2107.12]","[774.008, -986.421, 2104.45]","[774.008, -1363.35, 2104.45]","[946.875, -548.147, 2021.55]","[911.505, -672.141, 1643.55]","[915.634, -1056.46, 1644.57]","[691.167, -560.054, 2150.48]","[980.176, -485.404, 1821.14]","[850.943, 38.5633, 2179.7]","[0, 0, 0]"
80,30.303,2,145,"[-11.4301, 241.014, 1685.91]","[-37.1655, 40.8106, 1664.64]","[-185.872, 49.0514, 1584.48]","[-250.221, -189.581, 1471.49]","[-213.612, -421.362, 1288.47]","[115.591, 0.109679, 1722.29]","[195.105, -258.639, 1698.86]","[274.583, -481.673, 1518.63]","[-52.9897, -212.613, 1612.58]","[-49.6916, -392.153, 1544.73]","[-147.12, -411.761, 1507.32]","[-145.167, -816.296, 1508.17]","[-145.167, -1198.03, 1508.17]","[47.9217, -433.364, 1552.72]","[50.4961, -840.393, 1552.38]","[50.4961, -1222.13, 1552.38]","[-219.714, -382.732, 1318.98]","[261.337, -444.498, 1548.67]","[-32.1736, 120.752, 1681.07]","[0, 0, 0]"
80,30.303,2,252,"[842.846, 142.946, 2225.83]","[852.768, -41.6088, 2169.8]","[759.872, -77.4765, 2302.43]","[736.208, -330.658, 2242.82]","[678.11, -607.923, 2115.16]","[991.626, -38.9852, 2070.61]","[1023.7, -280.551, 1976.27]","[970.946, -530.074, 1798.9]","[855.289, -282.686, 2140.0]","[859.419, -475.546, 2094.1]","[774.324, -584.618, 2104.91]","[774.823, -983.58, 2102.83]","[774.823, -1360.5, 2102.83]","[946.363, -546.976, 2022.35]","[912.669, -677.625, 1645.05]","[908.484, -1054.92, 1645.9]","[687.794, -561.712, 2136.44]","[979.737, -488.486, 1828.46]","[851.929, 38.5534, 2179.71]","[0, 0, 0]"
81,30.303,2,145,"[-6.59589, 243.06, 1675.59]","[-31.82, 41.6155, 1660.07]","[-186.353, 48.9128, 1590.52]","[-250.185, -190.417, 1476.22]","[-215.383, -421.624, 1291.81]","[125.373, 4.38665, 1709.89]","[200.828, -255.242, 1675.07]","[272.99, -478.962, 1492.27]","[-48.307, -213.028, 1611.93]","[-45.6325, -393.98, 1543.72]","[-144.002, -410.533, 1508.32]","[-142.452, -816.127, 1508.92]","[-142.452, -1198.16, 1508.92]","[51.6304, -434.527, 1552.38]","[53.5808, -841.471, 1552.59]","[53.5808, -1223.5, 1552.59]","[-221.184, -383.089, 1322.55]","[260.964, -441.673, 1522.74]","[-26.6245, 121.855, 1675.24]","[0, 0, 0]"
81,30.303,2,252,"[845.996, 143.728, 2226.09]","[855.481, -41.6482, 2170.09]","[751.955, -76.3175, 2296.52]","[728.484, -331.238, 2239.83]","[677.176, -602.784, 2100.79]","[997.312, -38.4986, 2073.82]","[1026.35, -281.899, 1980.64]","[971.389, -530.061, 1803.89]","[858.478, -282.455, 2141.2]","[860.259, -474.446, 2093.56]","[774.253, -577.854, 2104.37]","[774.026, -973.017, 2104.14]","[774.026, -1349.93, 2104.14]","[945.746, -544.186, 2023.35]","[908.751, -684.237, 1649.38]","[902.639, -1063.85, 1652.63]","[685.722, -557.528, 2123.97]","[980.548, -488.7, 1833.35]","[854.483, 38.5427, 2179.72]","[0, 0, 0]"
82,30.303,2,145,"[-3.75259, 245.207, 1664.11]","[-27.6783, 42.0812, 1654.84]","[-187.192, 48.7782, 1596.08]","[-251.25, -194.11, 1484.72]","[-217.328, -422.71, 1291.69]","[133.999, 9.03903, 1697.72]","[203.541, -252.592, 1651.66]","[268.587, -479.522, 1464.57]","[-45.6924, -213.862, 1611.36]","[-43.802, -395.969, 1542.91]","[-142.809, -409.885, 1508.82]","[-142.804, -816.218, 1508.98]","[-142.804, -1198.55, 1508.98]","[53.6004, -434.883, 1552.19]","[54.1323, -841.379, 1552.32]","[54.1323, -1223.71, 1552.32]","[-222.981, -384.611, 1323.86]","[257.747, -441.697, 1495.75]","[-22.0092, 122.618, 1668.53]","[0, 0, 0]"
82,30.303,2,252,"[847.694, 142.956, 2225.57]","[859.479, -41.6748, 2170.26]","[749.664, -75.4539, 2293.42]","[722.567, -332.32, 2242.61]","[675.023, -592.959, 2087.86]","[1002.48, -39.7772, 2075.63]","[1031.26, -285.33, 1985.0]","[972.479, -529.155, 1807.45]","[862.955, -282.25, 2141.88]","[861.233, -472.553, 2092.52]","[771.802, -563.995, 2104.97]","[769.641, -953.992, 2105.67]","[769.641, -1330.91, 2105.67]","[945.221, -538.908, 2024.4]","[906.038, -684.617, 1652.75]","[902.933, -1059.41, 1654.76]","[682.94, -549.526, 2113.65]","[982.276, -488.518, 1837.04]","[858.32, 38.5316, 2179.72]","[0, 0, 0]"
83,30.303,2,145,"[-2.38108, 246.916, 1650.36]","[-24.5978, 42.3386, 1648.83]","[-188.117, 48.704, 1600.61]","[-252.93, -198.44, 1492.99]","[-220.259, -421.952, 1289.64]","[141.422, 13.5947, 1683.66]","[205.051, -250.449, 1628.25]","[253.719, -478.189, 1433.14]","[-44.4932, -214.868, 1610.82]","[-43.2068, -397.909, 1542.19]","[-142.819, -409.506, 1508.99]","[-143.507, -816.265, 1508.93]","[-143.507, -1198.9, 1508.93]","[54.9067, -434.351, 1551.94]","[55.1598, -840.485, 1551.89]","[55.1598, -1223.11, 1551.89]","[-225.702, -384.702, 1323.53]","[245.616, -440.226, 1465.65]","[-18.3443, 123.171, 1660.77]","[0, 0, 0]"
83,30.303,2,252,"[848.45, 141.598, 2224.75]","[863.724, -41.6897, 2170.28]","[749.851, -74.5759, 2291.42]","[719.669, -333.36, 2247.38]","[671.627, -583.962, 2081.18]","[1006.62, -41.6816, 2076.39]","[1037.76, -289.017, 1988.55]","[974.315, -528.657, 1811.22]","[867.536, -284.338, 2141.73]","[861.97, -472.377, 2090.62]","[769.999, -550.202, 2105.22]","[768.788, -941.756, 2105.45]","[768.788, -1318.68, 2105.45]","[945.207, -530.454, 2025.16]","[902.448, -692.597, 1661.16]","[899.351, -1075.07, 1667.4]","[679.632, -542.2, 2108.88]","[984.888, -488.717, 1840.77]","[862.464, 38.5176, 2179.72]","[0, 0, 0]"
84,30.303,2,145,"[-2.06964, 248.13, 1635.23]","[-22.719, 42.5543, 1641.85]","[-189.43, 49.1584, 1602.85]","[-254.874, -200.606, 1498.67]","[-224.693, -420.961, 1288.39]","[145.692, 15.7532, 1669.35]","[206.963, -248.065, 1604.73]","[232.429, -472.215, 1398.8]","[-44.2231, -215.063, 1610.13]","[-43.1337, -398.916, 1541.48]","[-143.177, -408.909, 1508.95]","[-143.817, -815.699, 1508.78]","[-143.817, -1198.63, 1508.78]","[55.7645, -432.766, 1551.32]","[55.8757, -838.493, 1550.91]","[55.8757, -1221.42, 1550.91]","[-229.722, -384.236, 1323.44]","[228.202, -434.852, 1433.12]","[-15.9456, 123.675, 1651.84]","[0, 0, 0]"
84,30.303,2,252,"[848.757, 140.171, 2223.96]","[867.513, -41.6995, 2170.23]","[751.103, -73.7083, 2289.91]","[718.237, -333.671, 2249.48]","[669.242, -577.178, 2076.74]","[1009.93, -43.6581, 2077.11]","[1043.03, -292.51, 1991.77]","[977.128, -528.943, 1814.86]","[871.302, -286.531, 2141.22]","[862.427, -472.467, 2088.84]","[770.127, -542.122, 2104.66]","[677.836, -868.868, 1897.12]","[677.836, -1245.8, 1897.12]","[945.062, -524.408, 2026.07]","[883.874, -740.916, 1700.31]","[867.29, -1158.25, 1731.96]","[677.41, -536.596, 2105.53]","[988.112, -489.537, 1844.35]","[866.271, 38.5021, 2179.73]","[0, 0, 0]"
85,30.303,2,145,"[-2.36035, 248.844, 1618.58]","[-21.8004, 42.7895, 1633.91]","[-191.141, 50.1882, 1603.79]","[-258.367, -199.811, 1503.53]","[-232.531, -422.065, 1290.99]","[148.039, 16.9129, 1652.12]","[210.016, -243.292, 1577.82]","[212.415, -463.158, 1362.15]","[-44.4945, -213.86, 1609.4]","[-43.2604, -396.565, 1541.35]","[-143.504, -407.935, 1508.8]","[-143.896, -814.704, 1508.62]","[-143.896, -1197.93, 1508.62]","[55.9614, -430.915, 1548.37]","[55.6959, -836.975, 1546.01]","[55.6959, -1220.2, 1546.01]","[-236.838, -385.022, 1326.42]","[212.031, -426.511, 1398.09]","[-14.601, 124.181, 1641.67]","[0, 0, 0]"
85,30.303,2,252,"[848.895, 138.945, 2223.3]","[870.496, -41.7098, 2170.13]","[752.534, -72.9077, 2288.58]","[717.577, -333.562, 2249.75]","[667.406, -573.546, 2075.41]","[1011.93, -45.1346, 2076.9]","[1045.36, -295.559, 1994.24]","[980.396, -529.844, 1817.29]","[873.656, -288.117, 2140.61]","[862.703, -472.486, 2087.61]","[770.396, -537.291, 2103.62]","[677.615, -869.488, 1898.74]","[676.491, -1249.54, 1906.81]","[945.339, -519.296, 2026.5]","[847.475, -766.944, 1732.6]","[818.677, -1158.0, 1753.48]","[675.77, -533.548, 2104.47]","[991.224, -490.796, 1846.78]","[869.467, 38.4846, 2179.74]","[0, 0, 0]"
86,30.303,2,145,"[-3.04755, 247.829, 1600.86]","[-21.4841, 43.1009, 1624.67]","[-192.834, 51.4434, 1603.82]","[-265.239, -198.942, 1508.45]","[-243.348, -426.891, 1297.7]","[149.17, 17.9689, 1631.01]","[212.785, -239.421, 1548.68]","[191.34, -447.474, 1319.12]","[-44.916, -211.282, 1607.47]","[-43.4447, -392.5, 1540.79]","[-143.785, -406.662, 1508.21]","[-144.033, -813.541, 1507.7]","[-144.033, -1197.07, 1507.7]","[55.3352, -428.166, 1537.15]","[54.5638, -833.925, 1528.11]","[54.5638, -1217.45, 1528.11]","[-246.999, -388.9, 1332.82]","[194.933, -412.801, 1357.38]","[-13.9647, 124.716, 1630.17]","[0, 0, 0]"
86,30.303,2,252,"[848.992, 138.035, 2222.81]","[872.595, -41.7201, 2170.03]","[754.042, -72.8253, 2287.15]","[717.006, -333.94, 2249.72]","[664.696, -567.273, 2066.38]","[1013.02, -46.1359, 2076.43]","[1046.36, -298.018, 1996.52]","[983.775, -532.773, 1818.38]","[874.829, -288.796, 2140.04]","[862.859, -472.205, 2086.78]","[770.241, -533.43, 2101.91]","[670.412, -867.429, 1901.1]","[656.313, -1240.36, 1905.71]","[945.649, -514.583, 2026.38]","[887.837, -706.778, 1692.43]","[926.162, -1026.68, 1650.17]","[673.416, -528.384, 2096.93]","[994.206, -493.647, 1848.07]","[871.87, 38.4658, 2179.76]","[0, 0, 0]"
87,30.303,2,145,"[-8.25216, 246.299, 1582.38]","[-21.8392, 43.5493, 1613.13]","[-193.747, 53.0329, 1598.11]","[-273.172, -199.165, 1511.18]","[-256.572, -431.453, 1304.98]","[149.86, 20.2455, 1608.66]","[213.225, -235.335, 1517.9]","[165.085, -424.342, 1276.67]","[-46.6469, -207.731, 1600.68]","[-47.2095, -387.651, 1535.97]","[-148.052, -405.334, 1505.64]","[-185.772, -676.232, 1199.53]","[-196.838, -1063.93, 1206.04]","[51.1378, -422.375, 1520.27]","[47.5914, -826.095, 1507.81]","[47.5914, -1209.92, 1507.81]","[-259.343, -392.739, 1339.34]","[173.125, -392.856, 1316.87]","[-13.7676, 125.274, 1617.17]","[0, 0, 0]"
87,30.303,2,252,"[849.087, 137.474, 2222.48]","[873.834, -41.7344, 2169.95]","[755.656, -74.0341, 2285.39]","[715.602, -335.339, 2249.59]","[665.028, -563.411, 2056.02]","[1013.48, -46.7892, 2076.18]","[1046.7, -299.688, 1998.07]","[985.076, -536.338, 1818.53]","[875.276, -288.789, 2139.63]","[863.009, -471.682, 2086.31]","[769.136, -529.164, 2099.07]","[657.603, -862.193, 1903.3]","[644.515, -1233.66, 1905.3]","[945.934, -510.867, 2026.07]","[906.309, -698.606, 1680.58]","[919.452, -1073.53, 1672.42]","[673.456, -525.397, 2088.28]","[995.348, -496.896, 1848.46]","[873.366, 38.4454, 2179.79]","[0, 0, 0]"
88,31.25,2,145,"[-16.9336, 246.037, 1561.44]","[-24.9737, 44.6062, 1595.69]","[-196.721, 53.8476, 1589.82]","[-280.443, -201.203, 1511.47]","[-269.779, -436.113, 1309.9]","[148.477, 24.9391, 1591.45]","[209.877, -226.062, 1484.89]","[141.651, -400.47, 1238.33]","[-49.7696, -203.798, 1588.56]","[-54.3809, -382.575, 1526.24]","[-156.798, -401.637, 1500.1]","[-200.223, -684.071, 1207.69]","[-210.892, -1076.94, 1216.34]","[45.7883, -412.28, 1503.68]","[41.884, -813.257, 1492.99]","[41.884, -1197.38, 1492.99]","[-271.56, -396.961, 1343.49]","[153.019, -371.415, 1279.42]","[-16.8053, 126.459, 1598.04]","[0, 0, 0]"
88,31.25,2,252,"[849.19, 137.184, 2222.25]","[874.497, -41.7635, 2169.94]","[757.039, -75.6554, 2283.68]","[713.371, -336.911, 2249.48]","[668.952, -554.482, 2043.15]","[1013.57, -47.2973, 2076.2]","[1046.82, -300.968, 1999.51]","[985.953, -537.852, 1820.1]","[875.363, -288.489, 2139.44]","[863.193, -471.108, 2086.18]","[768.108, -526.503, 2094.46]","[652.334, -859.313, 1901.69]","[650.305, -1234.78, 1899.64]","[945.986, -509.304, 2025.82]","[918.268, -696.615, 1674.99]","[924.576, -1075.56, 1672.93]","[676.35, -518.221, 2077.54]","[996.097, -498.372, 1850.0]","[874.217, 38.4149, 2179.86]","[0, 0, 0]"
89,30.303,2,145,"[-29.2544, 247.516, 1538.92]","[-32.3538, 46.5584, 1574.19]","[-203.555, 55.0197, 1574.25]","[-289.695, -203.826, 1509.82]","[-282.909, -441.959, 1309.93]","[141.948, 29.6624, 1569.06]","[197.887, -217.411, 1449.1]","[118.198, -382.988, 1197.53]","[-56.2593, -199.498, 1574.98]","[-65.8863, -379.057, 1514.23]","[-170.412, -392.212, 1492.52]","[-217.371, -690.262, 1217.67]","[-229.097, -1079.81, 1225.82]","[36.2883, -399.731, 1487.04]","[29.3621, -799.845, 1477.02]","[29.3621, -1184.27, 1477.02]","[-284.041, -402.27, 1343.24]","[131.465, -355.396, 1239.46]","[-24.398, 128.519, 1573.93]","[0, 0, 0]"
89,30.303,2,252,"[849.281, 137.054, 2222.13]","[874.764, -41.8408, 2170.02]","[757.517, -76.4291, 2282.65]","[711.092, -337.597, 2249.38]","[671.67, -550.142, 2038.1]","[1013.46, -47.7183, 2076.45]","[1047.16, -301.911, 2000.81]","[987.128, -537.624, 1821.36]","[875.311, -288.169, 2139.38]","[863.426, -470.619, 2086.23]","[767.724, -525.527, 2090.12]","[658.509, -860.704, 1898.49]","[665.933, -1239.91, 1895.71]","[945.951, -508.885, 2025.55]","[919.804, -716.92, 1685.32]","[917.344, -1113.58, 1696.29]","[678.24, -514.717, 2073.32]","[997.134, -498.338, 1851.27]","[874.586, 38.3381, 2179.99]","[0, 0, 0]"
90,30.303,2,145,"[-42.3182, 250.119, 1516.64]","[-43.569, 49.199, 1552.11]","[-213.445, 55.789, 1562.31]","[-298.37, -206.106, 1507.63]","[-294.032, -447.635, 1308.87]","[130.601, 34.0769, 1545.17]","[182.757, -209.321, 1415.35]","[97.0076, -368.454, 1159.16]","[-65.2786, -194.946, 1561.13]","[-78.2196, -376.212, 1501.6]","[-183.601, -384.639, 1482.14]","[-234.196, -694.89, 1221.45]","[-244.483, -1082.57, 1223.02]","[24.239, -390.543, 1470.21]","[15.9879, -794.575, 1460.38]","[15.9879, -1179.3, 1460.38]","[-294.755, -407.38, 1342.0]","[111.28, -341.932, 1201.86]","[-36.2862, 131.223, 1549.08]","[0, 0, 0]"
90,30.303,2,252,"[849.365, 136.976, 2222.06]","[874.864, -41.9794, 2170.12]","[757.621, -76.7943, 2282.12]","[709.739, -337.97, 2249.25]","[670.35, -546.104, 2035.39]","[1013.3, -48.11, 2076.78]","[1047.64, -302.607, 2001.71]","[988.413, -536.865, 1822.42]","[875.231, -287.955, 2139.33]","[863.669, -470.264, 2086.29]","[767.632, -525.095, 2085.76]","[672.169, -863.111, 1892.55]","[683.868, -1242.51, 1887.97]","[945.891, -508.753, 2025.2]","[905.651, -737.903, 1700.1]","[891.219, -1131.09, 1712.24]","[676.917, -511.414, 2071.04]","[998.285, -497.822, 1852.3]","[874.744, 38.2, 2180.16]","[0, 0, 0]"
91,30.303,2,145,"[-54.9556, 252.933, 1495.22]","[-55.7596, 52.4823, 1531.78]","[-223.658, 55.529, 1550.69]","[-305.433, -208.861, 1503.86]","[-304.622, -453.667, 1307.27]","[118.244, 39.4363, 1519.9]","[168.165, -199.774, 1381.67]","[77.0096, -353.7, 1122.89]","[-74.8704, -190.417, 1544.18]","[-88.863, -373.909, 1486.33]","[-194.151, -381.788, 1468.45]","[-252.174, -701.139, 1219.82]","[-262.902, -1090.28, 1217.06]","[11.224, -386.845, 1448.98]","[2.96676, -795.678, 1435.62]","[2.96676, -1180.7, 1435.62]","[-304.757, -412.866, 1340.04]","[92.1837, -328.046, 1166.02]","[-49.3052, 134.602, 1527.6]","[0, 0, 0]"
91,30.303,2,252,"[849.443, 136.922, 2222.01]","[874.872, -42.1576, 2170.22]","[757.513, -76.9774, 2281.88]","[708.716, -338.178, 2249.11]","[667.437, -545.354, 2036.01]","[1013.2, -48.5258, 2077.25]","[1048.22, -303.093, 2002.11]","[989.589, -536.435, 1823.02]","[875.162, -287.865, 2139.16]","[863.921, -470.031, 2086.24]","[767.692, -524.766, 2083.69]","[687.214, -864.4, 1886.81]","[698.025, -1242.42, 1883.03]","[945.872, -508.649, 2024.71]","[894.482, -758.195, 1716.17]","[885.857, -1148.66, 1727.44]","[674.318, -510.823, 2071.53]","[999.361, -497.545, 1852.87]","[874.777, 38.0196, 2180.35]","[0, 0, 0]"
