frameid,fps,people_cnt,bodyid,Head,ShoulderSpine,LeftShoulder,LeftElbow,LeftHand,RightShoulder,RightElbow,RightHand,MidSpine,BaseSpine,LeftHip,LeftKnee,LeftFoot,RightHip,RightKnee,RightFoot,LeftWrist,RightWrist,Neck,Unknown
72,30.303,2,171,"[400.421, 291.578, 1973.91]","[442.516, 112.389, 1924.92]","[409.083, 96.5564, 2099.1]","[344.594, -139.758, 2008.32]","[250.514, -416.431, 1923.89]","[482.325, 94.4132, 1787.89]","[367.055, -108.49, 1665.63]","[77.0124, -199.982, 1691.65]","[431.68, -119.257, 1871.35]","[430.103, -298.319, 1829.15]","[331.73, -413.885, 1808.16]","[339.82, -701.504, 1536.8]","[339.859, -1066.21, 1533.7]","[520.245, -395.465, 1763.5]","[520.302, -788.328, 1757.99]","[520.302, -1160.33, 1757.99]","[267.181, -370.837, 1938.6]","[125.357, -184.744, 1687.31]","[446.145, 189.966, 1942.86]","[0, 0, 0]"
72,30.303,2,148,"[-684.955, 369.428, 1785.82]","[-693.383, 177.624, 1738.69]","[-763.172, 160.745, 1602.66]","[-791.65, -108.802, 1560.78]","[-683.142, -366.278, 1419.63]","[-641.551, 169.013, 1887.08]","[-567.218, -88.161, 1944.53]","[-276.821, -157.132, 1850.56]","[-694.19, -82.1121, 1740.46]","[-698.976, -270.219, 1699.44]","[-784.728, -314.204, 1646.53]","[-673.229, -604.859, 1381.36]","[-672.593, -987.874, 1379.95]","[-616.854, -336.007, 1731.03]","[-705.472, -605.919, 1436.96]","[-713.136, -989.982, 1438.93]","[-701.227, -323.366, 1443.16]","[-325.22, -145.635, 1866.23]","[-693.127, 260.144, 1738.13]","[0, 0, 0]"
73,31.25,2,171,"[394.977, 291.207, 1963.56]","[437.038, 112.217, 1915.08]","[398.182, 98.7499, 2091.16]","[332.726, -146.242, 2020.76]","[243.639, -418.823, 1923.05]","[483.036, 89.3099, 1783.94]","[386.55, -116.192, 1652.32]","[104.821, -223.029, 1679.08]","[429.927, -118.769, 1858.02]","[428.995, -297.726, 1815.5]","[334.635, -412.261, 1802.08]","[339.113, -694.956, 1525.26]","[338.552, -1064.52, 1518.95]","[519.631, -393.018, 1755.94]","[519.233, -786.628, 1752.02]","[519.233, -1158.71, 1752.02]","[258.748, -373.501, 1939.48]","[151.777, -205.225, 1674.62]","[439.422, 189.572, 1934.19]","[0, 0, 0]"
73,31.25,2,148,"[-686.116, 368.886, 1785.41]","[-697.003, 177.655, 1738.11]","[-765.055, 161.009, 1600.25]","[-791.995, -108.97, 1560.84]","[-684.016, -366.709, 1419.46]","[-646.068, 168.169, 1885.72]","[-587.312, -91.1731, 1951.75]","[-309.285, -185.751, 1846.63]","[-694.363, -81.9535, 1740.47]","[-698.987, -269.787, 1699.71]","[-784.054, -314.033, 1647.02]","[-689.514, -642.731, 1426.0]","[-708.448, -1066.11, 1473.44]","[-617.428, -335.531, 1731.01]","[-711.154, -618.953, 1448.71]","[-714.636, -1016.24, 1459.43]","[-702.013, -323.752, 1443.03]","[-355.611, -169.969, 1864.15]","[-697.843, 260.16, 1737.36]","[0, 0, 0]"
74,31.25,2,171,"[388.928, 290.599, 1953.64]","[431.243, 112.252, 1904.08]","[385.541, 98.6426, 2080.63]","[315.316, -151.278, 2027.96]","[254.394, -436.114, 1970.79]","[483.373, 87.1061, 1777.98]","[408.653, -125.54, 1642.3]","[134.885, -246.769, 1657.17]","[427.303, -119.8, 1840.92]","[426.101, -299.525, 1800.11]","[334.212, -410.884, 1793.49]","[339.838, -689.747, 1512.71]","[340.567, -1059.91, 1505.47]","[517.002, -392.473, 1746.87]","[410.823, -705.302, 1555.47]","[396.755, -1064.55, 1512.27]","[264.582, -388.584, 1980.27]","[180.511, -226.55, 1654.69]","[432.56, 189.167, 1925.01]","[0, 0, 0]"
74,31.25,2,148,"[-686.548, 368.886, 1783.33]","[-700.219, 177.697, 1737.42]","[-768.353, 162.014, 1597.88]","[-791.485, -108.972, 1560.97]","[-685.67, -367.18, 1419.36]","[-650.972, 167.828, 1885.08]","[-607.425, -93.8, 1956.02]","[-350.09, -228.473, 1846.73]","[-694.536, -81.7405, 1740.51]","[-698.992, -269.349, 1700.02]","[-783.324, -314.147, 1647.52]","[-705.342, -677.039, 1481.88]","[-718.544, -1088.44, 1527.56]","[-618.049, -335.272, 1731.01]","[-720.916, -607.159, 1439.68]","[-727.571, -980.786, 1430.62]","[-703.306, -324.145, 1442.96]","[-392.972, -206.015, 1864.94]","[-702.027, 260.175, 1736.44]","[0, 0, 0]"
75,30.303,2,171,"[382.589, 289.683, 1945.12]","[424.109, 112.228, 1892.66]","[371.606, 90.4718, 2063.9]","[302.833, -164.486, 2024.46]","[257.396, -455.181, 1990.37]","[483.538, 86.88, 1770.53]","[427.904, -136.449, 1638.88]","[165.258, -274.648, 1629.22]","[420.083, -121.229, 1823.27]","[418.725, -302.282, 1785.32]","[327.175, -409.979, 1777.92]","[343.475, -685.746, 1494.63]","[346.447, -1056.45, 1482.79]","[509.187, -393.372, 1734.72]","[394.99, -695.105, 1515.95]","[384.284, -1060.53, 1490.15]","[264.894, -406.642, 1995.96]","[209.019, -251.579, 1630.83]","[425.425, 188.654, 1915.36]","[0, 0, 0]"
75,30.303,2,148,"[-686.575, 369.353, 1779.52]","[-702.693, 177.687, 1736.66]","[-771.462, 162.644, 1595.91]","[-791.084, -108.943, 1560.94]","[-688.272, -367.647, 1419.55]","[-655.661, 167.679, 1884.93]","[-620.285, -96.9693, 1949.8]","[-388.09, -275.652, 1851.25]","[-694.829, -81.5622, 1740.53]","[-699.002, -269.008, 1700.29]","[-782.643, -314.236, 1647.87]","[-714.584, -698.977, 1527.05]","[-720.029, -1095.79, 1556.34]","[-618.59, -335.141, 1730.93]","[-728.386, -593.734, 1430.15]","[-732.482, -968.351, 1422.68]","[-705.407, -324.53, 1443.11]","[-426.802, -245.897, 1867.68]","[-705.194, 260.136, 1735.43]","[0, 0, 0]"
76,30.303,2,171,"[374.859, 288.777, 1935.51]","[415.516, 112.069, 1880.99]","[350.293, 72.428, 2032.43]","[294.943, -188.328, 2015.48]","[249.817, -480.432, 1980.05]","[481.878, 89.4377, 1760.09]","[451.805, -145.374, 1638.88]","[206.342, -301.722, 1589.25]","[408.353, -122.943, 1806.64]","[406.222, -305.069, 1770.64]","[312.427, -406.295, 1761.98]","[349.654, -680.359, 1479.46]","[354.315, -1049.57, 1470.98]","[497.635, -394.729, 1724.9]","[384.594, -692.492, 1492.48]","[379.369, -1065.04, 1482.21]","[257.243, -431.67, 1985.87]","[247.208, -275.596, 1597.52]","[417.816, 188.075, 1905.02]","[0, 0, 0]"
76,30.303,2,148,"[-686.417, 370.054, 1774.31]","[-704.505, 177.644, 1735.84]","[-773.118, 162.558, 1594.13]","[-790.602, -109.328, 1560.83]","[-692.3, -369.9, 1418.88]","[-660.035, 168.377, 1885.39]","[-628.98, -99.3238, 1937.82]","[-430.387, -322.943, 1859.11]","[-695.211, -81.4029, 1740.52]","[-699.017, -268.755, 1700.52]","[-781.86, -314.915, 1648.16]","[-719.844, -709.662, 1549.59]","[-722.049, -1097.0, 1557.56]","[-619.031, -335.139, 1730.81]","[-735.199, -587.74, 1427.46]","[-738.843, -969.997, 1426.89]","[-708.683, -326.471, 1442.54]","[-463.519, -285.722, 1872.23]","[-707.463, 260.064, 1734.35]","[0, 0, 0]"
77,31.25,2,171,"[365.164, 288.245, 1922.1]","[406.653, 111.643, 1869.13]","[335.43, 61.7082, 2009.34]","[287.608, -202.776, 2002.34]","[206.195, -479.47, 1936.92]","[480.003, 91.7162, 1749.23]","[485.499, -155.959, 1652.1]","[256.761, -313.113, 1550.76]","[397.229, -125.294, 1792.14]","[393.247, -307.748, 1755.67]","[297.006, -400.182, 1743.96]","[351.061, -675.1, 1464.86]","[351.11, -1044.45, 1456.86]","[485.872, -393.573, 1716.32]","[253.162, -540.323, 1493.38]","[143.038, -782.983, 1502.45]","[219.766, -433.304, 1947.77]","[294.808, -286.892, 1567.65]","[409.655, 187.452, 1893.77]","[0, 0, 0]"
77,31.25,2,148,"[-686.272, 370.515, 1769.21]","[-705.868, 177.573, 1734.99]","[-773.888, 162.179, 1592.5]","[-790.28, -109.795, 1560.36]","[-698.227, -371.544, 1418.67]","[-664.202, 170.82, 1886.83]","[-637.039, -99.2686, 1926.51]","[-477.914, -358.303, 1868.69]","[-695.771, -81.2643, 1740.48]","[-699.042, -268.621, 1700.74]","[-781.081, -316.29, 1648.56]","[-721.95, -713.046, 1553.28]","[-721.88, -1095.87, 1547.53]","[-619.533, -335.668, 1730.62]","[-737.583, -595.651, 1435.03]","[-737.503, -989.392, 1442.73]","[-713.57, -327.919, 1442.28]","[-504.473, -315.164, 1878.32]","[-709.082, 259.966, 1733.24]","[0, 0, 0]"
78,29.4118,2,171,"[354.714, 288.29, 1902.04]","[398.522, 110.768, 1857.09]","[325.885, 57.2569, 1993.99]","[280.447, -210.169, 1993.79]","[169.247, -475.376, 1921.94]","[476.624, 93.5854, 1736.71]","[527.003, -162.039, 1683.05]","[318.698, -311.729, 1534.97]","[390.06, -128.838, 1781.36]","[384.016, -311.15, 1743.82]","[285.335, -393.094, 1728.96]","[289.465, -584.296, 1807.83]","[191.813, -805.041, 2104.29]","[476.698, -390.962, 1705.57]","[192.539, -454.373, 1469.52]","[162.196, -777.351, 1453.18]","[187.775, -431.147, 1933.88]","[353.331, -286.815, 1559.65]","[401.203, 186.788, 1881.12]","[0, 0, 0]"
78,29.4118,2,148,"[-686.062, 370.384, 1766.14]","[-706.735, 177.473, 1734.15]","[-774.01, 161.753, 1591.05]","[-790.204, -110.171, 1559.57]","[-699.377, -371.339, 1419.17]","[-667.104, 174.771, 1888.75]","[-643.572, -97.348, 1909.77]","[-517.596, -378.795, 1877.06]","[-696.468, -81.1564, 1740.43]","[-699.076, -268.606, 1700.94]","[-780.694, -316.83, 1648.78]","[-721.294, -708.578, 1538.02]","[-719.343, -1086.58, 1520.07]","[-619.863, -336.196, 1730.33]","[-727.898, -615.409, 1450.44]","[-717.958, -1017.11, 1463.07]","[-714.515, -327.811, 1442.57]","[-538.616, -331.893, 1882.51]","[-710.005, 259.846, 1732.15]","[0, 0, 0]"
79,31.25,2,171,"[344.276, 287.907, 1877.1]","[391.346, 109.49, 1845.02]","[316.629, 55.4186, 1979.58]","[267.731, -212.497, 1985.83]","[150.527, -479.92, 1916.92]","[471.111, 94.819, 1722.26]","[552.072, -162.032, 1701.5]","[363.988, -321.381, 1528.94]","[386.6, -133.164, 1774.8]","[378.879, -314.965, 1735.39]","[280.562, -393.209, 1718.48]","[208.256, -610.926, 1622.57]","[159.22, -998.435, 1416.38]","[469.874, -388.832, 1692.55]","[299.722, -580.677, 1464.13]","[409.905, -1084.2, 1465.04]","[170.048, -435.337, 1928.39]","[395.324, -294.858, 1557.7]","[392.842, 186.085, 1867.19]","[0, 0, 0]"
79,31.25,2,148,"[-685.845, 369.884, 1764.88]","[-707.46, 177.345, 1733.37]","[-773.782, 161.376, 1589.76]","[-790.233, -110.435, 1558.63]","[-695.992, -369.833, 1420.25]","[-668.898, 176.065, 1888.98]","[-651.139, -97.2381, 1895.95]","[-554.732, -391.914, 1882.16]","[-698.099, -81.0779, 1740.53]","[-699.165, -268.677, 1701.15]","[-780.534, -316.886, 1648.95]","[-718.313, -699.251, 1514.19]","[-715.059, -1075.21, 1493.67]","[-619.776, -336.033, 1730.4]","[-714.961, -634.062, 1466.42]","[-704.452, -1031.8, 1477.51]","[-711.698, -326.6, 1443.32]","[-570.801, -342.783, 1884.46]","[-710.443, 259.708, 1731.09]","[0, 0, 0]"
80,30.303,2,171,"[333.661, 286.618, 1849.73]","[384.36, 107.978, 1832.62]","[304.592, 55.1159, 1963.38]","[247.055, -213.086, 1971.54]","[135.231, -481.115, 1895.09]","[464.875, 94.7775, 1706.98]","[566.441, -160.782, 1708.86]","[398.085, -316.528, 1512.74]","[384.987, -137.947, 1771.71]","[376.281, -318.831, 1730.42]","[279.369, -392.613, 1704.29]","[213.302, -568.687, 1462.79]","[227.298, -906.094, 1329.98]","[465.512, -387.882, 1682.92]","[275.212, -449.416, 1400.17]","[249.423, -711.051, 1349.22]","[153.853, -436.435, 1907.83]","[426.169, -290.61, 1545.43]","[384.157, 185.36, 1851.79]","[0, 0, 0]"
80,30.303,2,148,"[-685.664, 368.958, 1766.15]","[-708.313, 177.193, 1732.84]","[-773.39, 160.938, 1588.98]","[-790.321, -110.659, 1557.33]","[-688.278, -367.427, 1421.82]","[-669.396, 175.929, 1888.34]","[-664.116, -97.9532, 1888.6]","[-589.622, -399.193, 1884.03]","[-701.137, -80.963, 1740.65]","[-699.342, -268.753, 1701.36]","[-780.527, -316.484, 1649.05]","[-714.081, -690.144, 1494.75]","[-710.629, -1068.05, 1481.61]","[-619.517, -335.333, 1730.94]","[-710.925, -631.068, 1462.75]","[-709.829, -1008.93, 1456.02]","[-705.283, -324.632, 1444.41]","[-602.019, -348.959, 1884.79]","[-710.601, 259.557, 1730.35]","[0, 0, 0]"
81,30.303,2,171,"[324.373, 284.614, 1821.28]","[377.651, 106.054, 1820.15]","[291.969, 55.1688, 1945.97]","[225.699, -212.624, 1950.75]","[115.927, -475.149, 1858.78]","[459.379, 95.2262, 1690.41]","[520.374, -163.712, 1646.59]","[398.83, -350.175, 1448.32]","[384.125, -143.196, 1772.27]","[374.769, -322.355, 1728.07]","[278.643, -391.996, 1695.99]","[99.7053, -521.806, 1705.15]","[-26.005, -827.074, 1936.77]","[460.451, -387.884, 1673.34]","[260.034, -375.297, 1360.58]","[247.987, -701.244, 1338.04]","[134.211, -431.387, 1874.1]","[419.14, -319.128, 1481.36]","[375.611, 184.289, 1835.17]","[0, 0, 0]"
81,30.303,2,148,"[-685.544, 367.733, 1769.54]","[-709.584, 177.036, 1732.52]","[-772.85, 160.57, 1588.57]","[-790.405, -110.706, 1555.49]","[-678.764, -364.881, 1423.6]","[-669.392, 174.719, 1887.24]","[-675.311, -99.1342, 1885.66]","[-615.723, -403.337, 1884.36]","[-706.303, -80.8238, 1740.65]","[-699.694, -268.537, 1701.65]","[-780.525, -316.253, 1649.01]","[-710.92, -684.874, 1484.38]","[-708.98, -1066.82, 1480.1]","[-619.51, -335.124, 1731.76]","[-715.0, -632.871, 1467.24]","[-720.247, -1017.32, 1469.81]","[-697.368, -322.517, 1445.58]","[-625.628, -352.612, 1884.57]","[-710.63, 259.404, 1729.92]","[0, 0, 0]"
82,31.25,2,171,"[316.067, 282.091, 1792.05]","[371.253, 104.032, 1807.64]","[277.694, 56.1642, 1926.71]","[203.929, -208.848, 1920.74]","[90.8138, -465.937, 1822.03]","[456.395, 94.1786, 1674.37]","[493.291, -156.827, 1585.31]","[396.707, -374.402, 1408.73]","[383.554, -147.809, 1777.77]","[373.647, -324.489, 1727.84]","[277.691, -391.674, 1692.83]","[211.777, -558.441, 1523.14]","[298.261, -950.798, 1344.89]","[452.391, -388.006, 1662.01]","[247.558, -333.019, 1335.96]","[287.249, -531.425, 1625.6]","[109.661, -423.086, 1838.48]","[412.872, -338.237, 1438.16]","[367.387, 183.034, 1817.0]","[0, 0, 0]"
82,31.25,2,148,"[-685.487, 366.325, 1774.42]","[-710.764, 176.891, 1732.34]","[-772.345, 160.082, 1588.64]","[-790.399, -110.79, 1553.39]","[-671.697, -363.516, 1424.61]","[-669.852, 175.095, 1887.24]","[-683.255, -98.4904, 1885.47]","[-638.999, -400.109, 1847.47]","[-711.241, -80.8411, 1740.54]","[-700.165, -268.128, 1702.15]","[-780.592, -316.216, 1648.44]","[-708.609, -682.789, 1480.48]","[-707.491, -1067.23, 1480.95]","[-619.232, -336.239, 1731.56]","[-712.728, -639.264, 1472.59]","[-711.052, -1028.15, 1475.86]","[-691.479, -321.395, 1446.07]","[-646.298, -349.801, 1853.8]","[-710.611, 259.252, 1729.73]","[0, 0, 0]"
83,29.4118,2,171,"[308.071, 279.394, 1761.69]","[364.765, 102.462, 1793.72]","[265.13, 56.62, 1904.99]","[182.888, -203.826, 1888.18]","[66.2395, -451.045, 1774.52]","[455.101, 93.506, 1657.52]","[481.178, -150.45, 1542.29]","[393.162, -386.239, 1386.41]","[381.675, -150.059, 1784.49]","[372.236, -324.736, 1728.5]","[275.003, -388.387, 1693.58]","[263.591, -545.285, 1410.21]","[296.204, -905.02, 1329.33]","[443.859, -384.347, 1651.37]","[438.608, -777.232, 1645.45]","[438.608, -1149.63, 1645.45]","[85.6829, -409.84, 1793.46]","[407.865, -347.017, 1412.39]","[359.443, 181.881, 1796.59]","[0, 0, 0]"
83,29.4118,2,148,"[-685.378, 365.073, 1780.3]","[-711.554, 176.752, 1732.81]","[-771.036, 159.743, 1589.22]","[-790.413, -110.59, 1551.3]","[-666.502, -362.645, 1425.16]","[-670.859, 176.832, 1888.86]","[-687.953, -96.4923, 1886.62]","[-650.078, -392.053, 1813.73]","[-714.599, -81.2151, 1740.39]","[-700.676, -267.831, 1702.84]","[-780.648, -316.294, 1647.16]","[-708.231, -682.846, 1479.81]","[-708.67, -1068.51, 1481.7]","[-618.763, -338.933, 1730.47]","[-703.939, -651.189, 1480.24]","[-696.862, -1044.37, 1485.33]","[-687.154, -320.636, 1446.19]","[-656.335, -342.77, 1825.88]","[-710.582, 259.104, 1730.4]","[0, 0, 0]"
84,31.25,2,171,"[299.254, 277.279, 1729.92]","[357.27, 101.668, 1775.81]","[250.334, 60.0905, 1880.06]","[160.012, -195.649, 1857.54]","[50.2177, -437.781, 1730.15]","[452.727, 94.1335, 1636.84]","[476.642, -145.786, 1510.89]","[390.379, -391.149, 1370.47]","[376.856, -148.951, 1785.76]","[368.695, -323.168, 1727.34]","[267.924, -374.065, 1699.21]","[287.98, -523.326, 1358.45]","[299.678, -880.519, 1338.62]","[433.334, -367.544, 1640.25]","[426.641, -749.876, 1633.9]","[426.641, -1122.33, 1633.9]","[68.5118, -397.422, 1751.39]","[404.766, -350.289, 1393.88]","[351.066, 181.091, 1772.62]","[0, 0, 0]"
84,31.25,2,148,"[-685.027, 364.738, 1785.96]","[-711.985, 176.605, 1734.7]","[-767.323, 159.749, 1590.45]","[-790.769, -109.766, 1549.8]","[-664.295, -362.019, 1425.33]","[-671.999, 178.306, 1892.18]","[-690.199, -94.8261, 1888.6]","[-654.379, -390.998, 1810.71]","[-716.467, -82.07, 1740.34]","[-701.261, -267.937, 1703.76]","[-780.439, -317.052, 1644.98]","[-709.105, -684.811, 1480.41]","[-710.284, -1071.45, 1482.23]","[-618.402, -344.159, 1728.41]","[-769.811, -617.219, 1474.46]","[-826.863, -970.456, 1467.71]","[-685.375, -319.978, 1446.07]","[-660.336, -341.631, 1823.69]","[-710.56, 258.954, 1732.9]","[0, 0, 0]"
85,31.25,2,171,"[289.053, 275.898, 1698.09]","[348.17, 101.417, 1753.97]","[232.337, 65.0241, 1850.51]","[136.296, -186.984, 1825.56]","[35.0864, -422.903, 1682.72]","[450.662, 93.6634, 1615.34]","[475.579, -145.191, 1488.72]","[392.68, -394.383, 1354.62]","[366.808, -144.906, 1778.69]","[360.466, -319.823, 1721.49]","[257.645, -360.198, 1703.5]","[302.379, -473.793, 1329.48]","[307.54, -809.31, 1324.48]","[422.724, -354.338, 1632.05]","[416.352, -741.891, 1628.27]","[416.352, -1114.41, 1628.27]","[51.9468, -383.58, 1706.53]","[406.499, -352.855, 1376.97]","[342.194, 180.636, 1745.98]","[0, 0, 0]"
85,31.25,2,148,"[-684.413, 365.258, 1790.7]","[-712.18, 176.246, 1737.96]","[-761.558, 160.193, 1592.37]","[-791.269, -108.106, 1548.57]","[-663.421, -361.227, 1425.76]","[-672.291, 177.622, 1896.27]","[-690.741, -95.3388, 1890.75]","[-655.644, -391.533, 1808.79]","[-717.333, -83.3939, 1740.18]","[-701.877, -268.524, 1704.09]","[-779.528, -318.515, 1641.12]","[-711.198, -688.639, 1481.21]","[-713.07, -1076.23, 1482.46]","[-618.985, -351.954, 1724.9]","[-756.96, -607.778, 1443.68]","[-737.302, -987.571, 1417.4]","[-684.731, -319.04, 1446.23]","[-661.499, -342.169, 1822.45]","[-710.546, 258.591, 1737.25]","[0, 0, 0]"
86,30.303,2,171,"[278.847, 275.962, 1667.61]","[337.867, 101.281, 1728.21]","[218.317, 69.7328, 1823.62]","[116.223, -177.685, 1791.17]","[15.7586, -405.44, 1636.2]","[449.415, 90.6255, 1596.81]","[475.983, -146.527, 1469.69]","[397.655, -398.864, 1340.73]","[353.758, -139.953, 1758.95]","[348.677, -315.502, 1705.21]","[245.679, -345.585, 1702.06]","[319.054, -422.873, 1315.64]","[328.01, -761.258, 1317.89]","[415.659, -339.127, 1622.06]","[412.508, -725.625, 1616.34]","[412.508, -1098.23, 1616.34]","[32.502, -367.482, 1662.03]","[410.709, -356.799, 1362.22]","[332.677, 180.414, 1718.12]","[0, 0, 0]"
86,30.303,2,148,"[-683.617, 366.317, 1794.02]","[-712.249, 175.711, 1741.97]","[-757.988, 161.299, 1595.37]","[-791.008, -106.03, 1548.31]","[-664.293, -360.753, 1425.85]","[-671.645, 175.142, 1900.62]","[-690.302, -97.6312, 1892.6]","[-655.172, -394.308, 1809.54]","[-717.66, -84.6954, 1739.69]","[-702.529, -269.134, 1702.77]","[-777.95, -321.428, 1635.38]","[-715.863, -695.125, 1481.94]","[-719.575, -1084.35, 1482.73]","[-619.244, -357.592, 1720.43]","[-712.817, -608.708, 1417.58]","[-673.625, -996.681, 1399.86]","[-685.413, -318.3, 1446.26]","[-661.037, -344.865, 1823.38]","[-710.538, 258.037, 1742.69]","[0, 0, 0]"
87,29.4118,2,171,"[265.189, 279.39, 1636.97]","[324.559, 102.132, 1694.59]","[208.489, 74.782, 1795.99]","[99.6578, -167.755, 1757.02]","[-5.65027, -385.789, 1588.93]","[442.725, 88.2347, 1571.06]","[477.855, -150.295, 1451.71]","[403.361, -406.333, 1324.8]","[341.374, -133.466, 1730.44]","[336.766, -309.571, 1683.25]","[234.091, -335.573, 1692.3]","[227.145, -727.057, 1683.79]","[227.145, -1099.75, 1683.79]","[411.76, -330.557, 1609.9]","[410.871, -723.319, 1602.41]","[410.871, -1096.01, 1602.41]","[11.9084, -349.454, 1616.95]","[415.775, -363.649, 1345.95]","[318.931, 181.002, 1682.6]","[0, 0, 0]"
87,29.4118,2,148,"[-682.356, 367.345, 1796.4]","[-712.264, 175.084, 1746.32]","[-755.807, 162.594, 1598.91]","[-790.388, -103.916, 1548.63]","[-665.94, -360.406, 1425.51]","[-670.443, 171.585, 1905.13]","[-668.909, -94.7229, 1858.17]","[-637.32, -396.603, 1794.04]","[-717.748, -85.6463, 1738.9]","[-703.158, -269.497, 1700.1]","[-778.143, -326.103, 1632.31]","[-723.733, -702.515, 1482.99]","[-729.624, -1091.77, 1483.85]","[-620.024, -359.173, 1718.82]","[-682.71, -631.166, 1424.71]","[-661.771, -1036.29, 1436.87]","[-686.682, -317.657, 1446.03]","[-642.587, -346.305, 1804.72]","[-710.533, 257.363, 1748.66]","[0, 0, 0]"
88,31.25,2,171,"[248.366, 283.345, 1607.44]","[309.039, 103.737, 1657.57]","[195.823, 79.9398, 1762.8]","[83.9237, -160.306, 1722.45]","[-21.1653, -371.02, 1541.21]","[433.883, 86.7432, 1543.56]","[480.208, -154.366, 1436.48]","[404.58, -412.302, 1309.24]","[329.354, -125.589, 1702.02]","[326.163, -304.168, 1662.03]","[223.599, -331.66, 1675.32]","[217.841, -727.926, 1662.19]","[217.841, -1100.72, 1662.19]","[409.022, -328.793, 1599.76]","[282.465, -396.1, 1274.76]","[312.234, -831.514, 1231.92]","[-3.64657, -335.903, 1571.42]","[417.183, -369.302, 1330.45]","[302.093, 181.926, 1642.43]","[0, 0, 0]"
88,31.25,2,148,"[-680.709, 368.091, 1798.17]","[-712.266, 174.474, 1750.56]","[-755.063, 163.835, 1602.81]","[-790.01, -101.937, 1549.25]","[-667.803, -360.114, 1425.0]","[-669.179, 168.472, 1909.9]","[-629.274, -64.9451, 1796.61]","[-621.494, -373.161, 1770.08]","[-717.769, -86.0807, 1737.88]","[-704.335, -269.661, 1697.29]","[-779.843, -328.317, 1630.73]","[-728.779, -706.576, 1485.07]","[-731.512, -1092.45, 1486.68]","[-621.749, -357.728, 1718.86]","[-703.424, -618.31, 1417.64]","[-727.874, -989.024, 1413.59]","[-688.171, -317.085, 1445.71]","[-622.816, -321.826, 1774.51]","[-710.53, 256.675, 1754.56]","[0, 0, 0]"
89,30.303,2,171,"[229.416, 284.366, 1579.31]","[293.511, 105.61, 1625.56]","[176.229, 81.0572, 1723.63]","[63.2181, -158.375, 1684.9]","[-42.0948, -360.339, 1489.63]","[426.371, 85.2207, 1526.84]","[481.263, -154.899, 1422.77]","[404.126, -414.443, 1293.46]","[316.464, -117.717, 1679.38]","[316.395, -299.176, 1645.9]","[214.231, -334.11, 1656.86]","[209.362, -734.728, 1644.31]","[209.362, -1107.63, 1644.31]","[405.375, -328.639, 1591.56]","[293.725, -429.001, 1240.98]","[299.947, -827.736, 1225.85]","[-24.5387, -326.678, 1522.18]","[416.981, -371.177, 1315.01]","[285.55, 182.923, 1606.94]","[0, 0, 0]"
89,30.303,2,148,"[-678.642, 368.346, 1799.75]","[-712.268, 173.902, 1754.37]","[-755.486, 164.197, 1607.31]","[-789.865, -100.797, 1549.97]","[-669.072, -359.771, 1423.65]","[-668.083, 166.155, 1914.38]","[-667.425, -108.27, 1916.89]","[-667.425, -471.085, 1916.89]","[-717.776, -85.8483, 1736.83]","[-706.616, -269.471, 1695.06]","[-783.311, -329.26, 1629.37]","[-732.033, -708.642, 1486.94]","[-733.28, -1093.01, 1488.14]","[-623.17, -353.288, 1720.17]","[-716.671, -622.884, 1429.43]","[-728.493, -1011.45, 1441.5]","[-689.204, -316.609, 1444.7]","[-667.425, -369.104, 1916.89]","[-710.526, 256.001, 1759.92]","[0, 0, 0]"
90,30.303,2,171,"[211.142, 282.751, 1552.12]","[279.661, 107.022, 1600.51]","[155.975, 83.7328, 1691.18]","[45.4681, -156.051, 1650.49]","[-59.8282, -350.553, 1444.05]","[417.727, 86.0301, 1511.67]","[481.237, -152.805, 1410.46]","[404.829, -414.328, 1279.23]","[304.53, -111.701, 1660.59]","[308.559, -293.747, 1632.3]","[208.715, -342.733, 1636.33]","[206.882, -747.191, 1623.15]","[206.882, -1120.21, 1623.15]","[400.484, -327.052, 1578.78]","[289.215, -453.947, 1222.92]","[282.494, -843.127, 1219.3]","[-42.2783, -318.138, 1478.46]","[417.563, -370.735, 1301.1]","[270.943, 183.656, 1579.49]","[0, 0, 0]"
90,30.303,2,148,"[-676.074, 368.05, 1801.36]","[-712.279, 173.522, 1757.02]","[-756.492, 164.12, 1611.15]","[-790.052, -100.278, 1550.9]","[-670.086, -359.338, 1421.85]","[-667.361, 164.801, 1917.66]","[-667.049, -108.805, 1919.15]","[-667.049, -472.26, 1919.15]","[-717.812, -85.0356, 1735.66]","[-710.432, -268.779, 1693.5]","[-787.582, -330.842, 1627.95]","[-733.432, -710.398, 1487.35]","[-733.384, -1094.85, 1487.22]","[-626.68, -349.88, 1721.39]","[-729.074, -607.705, 1422.56]","[-737.769, -978.5, 1415.96]","[-690.08, -316.161, 1443.36]","[-667.049, -370.298, 1919.15]","[-710.523, 255.518, 1763.8]","[0, 0, 0]"
